,brand,reviews_doRecommend,reviews_rating_score,reviews_text,reviews_title,review_rating
1041,Amazon,TRUE,4,"We previously bought a 7 inch, 8 GB Kindle for my son which he used a lot. Eventually though he dropped it and it no longer worked. This past Christmas we purchased the Amazon Fire HD8, 16 GB.This model was an improvement over the previous one. With twice the internal storage, my son wasn't always coming to me to delete games because he ran out of storage. Another great feature is the external SD card slot. We bought a 32 GB card and he's not had to delete anything.The quad-core processor is a big improvement over the previous gen model. Apps and games load quickly with not lag in running them. There also seemed to be an improvement in the battery life so it doesn't have to be charging all the time or plugged in the the power cord.This is a great purchase for any child!",Second Kindle For My Son,POSITIVE
1042,Amazon,TRUE,4,Excellent product.Relable.Maximum speed.Fast downloading,Good,POSITIVE
1043,Amazon,TRUE,5,Love this tablet. It's big enough so I can see. It works with my prime so I can watch movies or stream music.,Love the Amazon Fire,POSITIVE
1044,Amazon,TRUE,5,I purchased a Kindle a few years ago and Have loved the flexibility it give me. I can browse the internet without moving to my desk to get on my personal computer. I love the fact that I can continue to read my books while I travel. Doctor Office Visits seem to just roll by more calmly now because I can ignore the office chatter and the TV selections I rather not watch. I encouraged others to make the purchase and several have done just that. This is my second purchase. Love It!,Great Kindle,POSITIVE
1045,Amazon,TRUE,5,I purchased this for my mother and she has been going on about how wonderful the Amazon fire is. It's the perfect size easy to use and she can even do her banking on it which she loves. I would definitely recommend the Amazon fire thank you,The Amazon fire is the perfect size,POSITIVE
1046,Amazon,TRUE,5,"This is my second kindle. I love using them for reading, web searching, etc. I download some of my favorite knitting patterns, so when on the road I have something to work with.I love love love this kindle. Bigger screen, slimmer and lighter.",Great kindle,POSITIVE
1047,Amazon,TRUE,5,"Great tablet just what my wife wanted, loves the wifi, much better than her old one.",Great tablet,POSITIVE
1048,Amazon,TRUE,5,Was a gift and they love the tablet! Its a great price and works awesome!,Great Price......,POSITIVE
1049,Amazon,TRUE,5,The amazon fire tablet 2016 is quite good. It provides sufficient content & ability to do all of the basics one requires in a tablet. The 8 inch screen is bright and provides various settings. The tablet's light weight makes it very portable.,Excellent tablet for the low price,POSITIVE
1050,Amazon,TRUE,5,Need to buy a tablet for my Mother as a Christmas gift. Functionality is great and she uses it for all her online needs,Great Tablet,POSITIVE
1051,Amazon,TRUE,5,The Fire HD 8 is the perfect size EReader. Big enough to see the text but small enough to hold comfortably.,Perfect size,POSITIVE
1052,Amazon,TRUE,5,"I bought this Amazon Fire HD8 as a Christmas present for my wife. It is the second tablet I have given to her over the past 5 years. She LOVES it! It goes wherever she goes. The Fire is more than portable and so easy to use. As the saying goes: ""A Happy Wife Means A Happy Life"". I wouldn't hesitate to recommend the Fire to anyone!",This Product Is On Fire!!,POSITIVE
1053,Amazon,TRUE,5,Gave this to my daughter for Christmas. She loves it. Uses it every day. Good buy!,Great tablet,POSITIVE
1054,Amazon,TRUE,4,"I use it mainly for reading e-books and browsing. However, I wished there were more apps available. Also, before unlocking the tablet, ads are shown in the lockscreen. If the tab is locked, it stops streaming the ads. You can pay $15 to disable the ads permanently. I only recommend this for basic use. If you want to use it for games or other apps, I would recommend a stronger tablet like the ipad or samsung galaxy.",Works for my applications,POSITIVE
1055,Amazon,TRUE,5,"This is my second Kindle Fire, and the only reason is because I upgraded. They're a great little tablet. Very versatile and fast loading times. Definitely recommend.",Second Kindle,POSITIVE
1056,Amazon,TRUE,5,Good quality android tablet. also makes a very nice gift.,Good tablet.,POSITIVE
1057,Amazon,TRUE,4,I purchased this for my 12 year old and it was at a great price point. I like the parental controls feature with the multiple profiles. This allows me to control what she has access to which is a plus for me.,Nice tablet for price,POSITIVE
1058,Amazon,TRUE,4,Thanks perfect for my little kids they love this tablet good quality and fast enough for them,Perfect for my kids,POSITIVE
1059,Amazon,TRUE,5,"Can't say enough about the Kindle Fire. It literally is fiiiiiiyah... fast, easy to use, and an all-around perfect tablet. Recommend keeping an eye out for special pricing at holidays to save some cheddar, but otherwise I'd say pick this little black rectangle of portable interwebz awesomeness up the first chance you get.",FIIIIIIIIYAH!!!!,POSITIVE
1060,Amazon,TRUE,5,"The best product for the money. East to use, great color, great features. easy to set up and battery life is great.",Amazing Tablet!!,POSITIVE
1061,Amazon,TRUE,4,This was a gift for a family member they really enjoy all the options of getting books,Great as a gift they love it better than paper bac,POSITIVE
1062,Amazon,TRUE,5,"I bought this one for 40$ during the black Friday sale, as a gift to my cousin. He was flattered by the performance, even I didn't expect it to be this good! It works flawlessly with the usual games and apps, what you are going to miss the most is YouTube, amazon's app store does not have youtube. Other than that it meets all my requirements for daily use.",Excellent for the price paid,POSITIVE
1063,Amazon,TRUE,5,Best B It is helping them to learn to read and follow directions .Best Buy had the products and provided great customer service. Grandsons are enjoying product use.,Great for my grandsons,POSITIVE
1064,Amazon,TRUE,5,This tablet exceeds its reviews. its easy to use and the screen is great.,Amazon is the best,POSITIVE
1065,Amazon,TRUE,5,"My husband and I purchased the new Amazon Kindle Fire HD 8 tablets for our 16 yr old son and 12 yr old daughter for Christmas. I have an older version 7 in myself so I already knew we were buying a durable tablet. The new ones are awesome and they had them in colors so very easy to distinguish who's is whom We purchased during Black Friday and got them for $30 off, which was an amazing discount and made me love it even more. We had shopped around many places prior to and. They are light weight and the screen is plenty big enough for them to watch movies, play games, do homework and video calls friends and family out of town. They seem to have plenty of space and nice to know that we can add memory if we need to.The tablets hold up to the everyday life of the kids accidental drops kicks and their 3 yr old sister lol. Would definitely recommend this product to anyone who is in the market for a new tablet for themselves or children. Will buy again in the future if these ever quick working.",Awesome product! Amazing Price!,POSITIVE
1066,Amazon,TRUE,5,"Bought it for my little grandson he likes games, he can play with it where ever there is wifi.",very good tablet,POSITIVE
1067,Amazon,TRUE,4,"the tablet was on sale for a good price, and they had enough in stock for the CHRISTMAS season> grand children were thrilled.",good price for the tablet,POSITIVE
1068,Amazon,TRUE,5,"Good tablet and a great price. I use it for reading, Netflix and email.",Good buy at BestBuy,POSITIVE
1069,Amazon,TRUE,4,"good for beginners play games ,take picture and recording videos old the time",fire,POSITIVE
1070,Amazon,TRUE,5,Won the kindle fire 6 last xmas2015 at work raffle. Gladly got this kindle fire 8 for a bigger screen and better battery life. Love it.,Better than the kindle fire 6,POSITIVE
1071,Amazon,TRUE,5,One of the best inexpensive tablets on the market. Great for the casual user,Inexpensive,POSITIVE
1072,Amazon,TRUE,5,"Loving this tablet, 5 stars in my opinion, definitely worth it. Easy and fun to use. Also, a perfect size even for a man's hand.",Great tablet for the $$,POSITIVE
1073,Amazon,TRUE,5,Bought as a gift and they love it! Great for the price.,Easy use.,POSITIVE
1074,Amazon,TRUE,4,"I went in to buy my 88 year old Dad an Amazon Fire book reader....The customer service from the begining was great!. An Associate immediately approached me, showed me several models, with explaining them all. After picking one. I was then told of the ""free shipping"" of which i did utilize. My dad received within a couple of days , on his birthday, and was able to go to his local Best Buy, and have an Assocate show/explain how to use. He was sooo excited and pleased with the item and service....and so am I. Also, the price was right tooo!",Great features and affordable,POSITIVE
1075,Amazon,TRUE,5,This is a great reading product. Love the light adjustment in low light areas. I can adjust the font sizes for my reading comfort and I can do other things like download apps or watch movies!,Great for reading,POSITIVE
1076,Amazon,TRUE,5,i really loved my 7in. but i love 8.5 in. a whole lot.!!!!!!!!!!!!!thanks guys!!!,i love it!!!,POSITIVE
1077,Amazon,TRUE,4,"I bought this 8"" Amazon Fire HD for my Wife as a Christmas Present. Her old 7"" Amazon Fire that she had for about 3-4 Years. She is very happy with the 8"" Amazon Fire HD. Can't beat the price for a Tablet.","Replacing older 7"" Amazon Fire",POSITIVE
1078,Amazon,TRUE,4,"My son loves it, he can watch videos, read books and play games.",Love it,POSITIVE
1079,Amazon,TRUE,4,"Excellent and inexpensive. ITunes store and Google Play store have more apps to choose from, but this is still a very useful tablet. Expandable SD micro memory a definite +.","Excellent, inexpensive tablet",POSITIVE
